City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
1731248,alugan,PH,1644099845,12.2188,125.4808,79.45,76,98,16.4
2191562,dunedin,NZ,1644099845,-45.8742,170.5036,53.8,78,58,5.01
1106643,quatre cocos,MU,1644099846,-20.2078,57.7625,79.09,82,100,17.4
906044,monze,ZM,1644099846,-16.2833,27.4833,64.26,98,67,5.14
3662252,sao paulo de olivenca,BR,1644099846,-3.3783,-68.8725,78.42,80,87,2.55
3372760,praia da vitoria,PT,1644099806,38.7333,-27.0667,57.76,94,20,15.82
5919850,chapais,CA,1644099515,49.7834,-74.8492,-2.42,86,94,7.56
5924351,clyde river,CA,1644099141,70.4692,-68.5914,-19.77,87,100,4.81
1637001,luwuk,ID,1644099788,-0.9516,122.7875,76.89,85,100,2.71
286245,sur,OM,1644099847,22.5667,59.5289,71.01,54,0,6.8
1488429,uray,RU,1644099847,60.1247,64.7758,17.83,97,100,6.13
3115824,muros,ES,1644099848,42.7762,-9.0603,51.24,73,0,11.81
10722858,svetlogorsk,BY,1644099848,52.6333,29.7333,31.98,87,100,14.54
3664078,humaita,BR,1644099605,-7.5061,-63.0208,78.48,84,100,3.27
3466165,cidreira,BR,1644099848,-30.1811,-50.2056,74.91,89,100,3.87
4269392,chanute,US,1644099849,37.6792,-95.4572,42.08,52,0,16.11
1855342,nishihara,JP,1644099849,26.1842,127.7558,56.48,54,20,16.11
3893629,coquimbo,CL,1644099849,-29.9533,-71.3436,65.93,77,75,11.5
3846915,libertador general san martin,AR,1644099850,-23.8064,-64.7876,79.97,71,61,1.92
2986626,plouzane,FR,1644099850,48.3833,-4.6167,50.32,87,75,18.41
324190,alanya,TR,1644099850,36.5438,31.9998,44.73,52,0,5.86
1519924,kushmurun,KZ,1644099851,52.4503,64.6311,16.32,82,100,7.96
2299349,konongo,GH,1644099851,6.6167,-1.2167,78.75,68,61,4.14
3899539,antofagasta,CL,1644099851,-23.65,-70.4,69.08,72,6,7.81
2013639,verkhnevilyuysk,RU,1644099852,63.4453,120.3167,-23.44,100,77,2.55
3421193,paamiut,GL,1644099852,61.994,-49.6678,-4.04,86,77,10.51
1512019,aksarka,RU,1644099852,66.5606,67.7975,-20.25,100,64,3.56
925498,mzimba,MW,1644099853,-11.9,33.6,61.66,97,93,4.27
5374920,morro bay,US,1644099702,35.3658,-120.8499,75.65,36,74,6.87
2377457,nouadhibou,MR,1644099307,20.931,-17.0347,66.18,94,0,14.97
939676,willowmore,ZA,1644099853,-33.2926,23.4895,61.43,86,19,13.29
3466980,caravelas,BR,1644099728,-17.7125,-39.2481,77.67,79,100,9.08
2288105,grand-lahou,CI,1644099854,5.1367,-5.0242,79.79,87,6,6.31
1624725,tarakan,ID,1644099854,3.3,117.6333,74.7,100,75,10.36
935214,saint-pierre,RE,1644099854,-21.3393,55.4781,80.28,74,0,9.22
3893726,constitucion,CL,1644099056,-35.3333,-72.4167,67.78,60,2,16.2
4034551,faanui,PF,1644099175,-16.4833,-151.75,81.68,72,13,19.51
933734,gweta,BW,1644099855,-20.1833,25.2333,75.49,59,75,14.94
3372964,lagoa,PT,1644099850,39.05,-27.9833,58.96,74,17,17.58
286987,nizwa,OM,1644099855,22.9333,57.5333,67.51,32,0,0.11
2120591,tilichiki,RU,1644099522,60.4667,166.1,-6.95,77,19,8.41
5197085,lancaster,US,1644099856,40.2504,-76.2499,26.1,62,20,3.0
3175096,lasa,IT,1644099856,46.6166,10.7002,36.86,46,3,3.31
2208485,zlitan,LY,1644099831,32.4674,14.5687,60.15,57,90,2.53
479071,umba,RU,1644099857,66.6871,34.3429,18.86,95,100,15.93
1252958,wankaner,IN,1644099857,22.6167,70.9333,63.55,80,0,7.07
3372472,vila franca do campo,PT,1644099373,37.7167,-25.4333,59.2,82,89,11.39
212902,kindu,CD,1644099857,-2.95,25.95,67.08,98,66,1.48
964712,plettenberg bay,ZA,1644099858,-34.0527,23.3716,67.48,87,30,11.88
1133310,mirabad,AF,1644099858,30.4362,61.8383,59.58,25,0,10.13
529368,marfino,RU,1644099859,55.7028,37.3822,10.35,85,100,8.95
654899,kajaani,FI,1644099859,64.2273,27.7285,21.25,86,100,11.5
6149996,smithers,CA,1644099859,54.7804,-127.1743,41.32,65,100,5.75
3628473,san cristobal,VE,1644099738,7.7669,-72.225,73.58,85,84,2.55
1259184,puri,IN,1644099860,19.8,85.85,57.72,46,99,5.35
5364271,laguna,US,1644099173,38.421,-121.4238,68.65,47,0,1.01
325361,adana,TR,1644099707,36.985,35.2881,42.82,87,0,0.0
2125693,evensk,RU,1644099860,61.95,159.2333,16.97,41,10,25.72
3405215,bonfim,BR,1644099861,3.0833,-59.95,87.85,49,99,4.68
1259395,porbandar,IN,1644099861,21.6422,69.6093,66.29,70,0,5.26
5464806,deming,US,1644099861,32.2687,-107.7586,53.24,21,0,0.0
2522325,aguimes,ES,1644099862,27.9054,-15.4461,65.03,26,0,6.91
1283334,birin,NP,1644099862,26.8865,88.0718,36.41,81,1,4.25
2387546,bozoum,CF,1644099862,6.3193,16.3799,69.87,21,60,3.13
3355672,luderitz,NA,1644099863,-26.6481,15.1594,67.28,81,95,5.12
3452712,porto murtinho,BR,1644099863,-21.6989,-57.8825,76.53,91,94,8.39
2094027,kieta,PG,1644099863,-6.2167,155.6333,83.39,77,85,7.72
2134814,sola,VU,1644099799,-13.8833,167.55,82.29,78,99,19.22
317844,cumra,TR,1644099864,37.5732,32.7745,21.34,82,2,0.4
2179103,whitianga,NZ,1644099864,-36.8333,175.7,72.01,97,98,8.19
2785990,stoumont,BE,1644099864,50.4091,5.8087,43.66,92,100,16.8
4944903,nantucket,US,1644099865,41.2835,-70.0995,26.74,56,0,19.57
2071860,esperance,AU,1644099865,-33.8667,121.9,66.04,68,5,17.65
3687972,calamar,CO,1644099865,10.2511,-74.9146,84.15,45,55,20.22
1163054,turbat,PK,1644099866,26.0023,63.044,65.08,75,0,1.88
2647311,haverfordwest,GB,1644099866,51.8017,-4.9691,50.05,87,100,20.0
5746545,portland,US,1644099672,45.5234,-122.6762,53.83,75,75,1.99
3419842,sisimiut,GL,1644099449,66.9395,-53.6735,1.08,80,100,13.69
2654970,brae,GB,1644099521,60.3964,-1.353,37.31,59,100,37.02
504269,pudozh,RU,1644099867,61.8099,36.5345,13.84,87,62,10.33
2646557,horsham,GB,1644099867,51.064,-0.3272,51.31,79,40,17.27
3532821,anton lizardo,MX,1644099867,19.05,-95.9833,62.22,62,75,19.55
2013918,ust-maya,RU,1644099868,60.4167,134.5333,-30.32,100,100,1.28
5870133,nome,US,1644099450,64.5011,-165.4064,-2.13,65,0,3.44
6162949,terrace,CA,1644099571,54.5163,-128.6035,42.71,81,100,16.11
6158027,strathroy,CA,1644099868,42.9551,-81.6223,19.49,55,68,6.31
2212775,sabha,LY,1644099868,27.0377,14.4283,54.64,28,0,7.85
1709653,kalawit,PH,1644099869,8.0667,122.5167,77.34,86,86,14.43
1805757,jimo,CN,1644099869,36.3897,120.4622,20.98,49,0,2.24
2396518,port-gentil,GA,1644099869,-0.7193,8.7815,80.56,83,40,4.61
1847947,shingu,JP,1644099870,33.7333,135.9833,38.91,63,50,12.86
1058381,morondava,MG,1644099870,-20.2833,44.2833,81.25,76,100,15.61
2449893,tessalit,ML,1644099588,20.1986,1.0114,64.11,13,0,10.42
5955902,fort nelson,CA,1644099870,58.8053,-122.7002,26.17,96,100,2.08
2063036,port lincoln,AU,1644099871,-34.7333,135.8667,71.69,65,98,16.58
1272502,diu,IN,1644099871,20.7141,70.9822,62.78,72,2,6.96
1498161,muzhi,RU,1644099871,65.3667,64.6667,-17.09,100,65,1.81
1045114,inhambane,MZ,1644099872,-23.865,35.3833,78.13,73,7,16.15
4653638,robertson,US,1644099872,36.5167,-86.8667,35.89,53,0,3.44
6122707,rivers,CA,1644099872,50.0308,-100.2403,0.55,91,99,3.53
1490918,staryy nadym,RU,1644099735,65.6118,72.6842,-19.14,100,100,0.94
3698304,chimbote,PE,1644099873,-9.0853,-78.5783,73.62,75,12,10.25
2510249,torrijos,ES,1644099873,39.9819,-4.2835,50.05,61,5,9.19
302824,pasinler,TR,1644099873,39.9803,41.6764,4.19,84,14,4.61
2242885,camabatela,AO,1644099874,-8.1881,15.375,61.54,95,100,1.12
212730,kisangani,CD,1644099874,0.5167,25.2,70.9,77,100,2.82
5467024,espanola,US,1644099874,35.9911,-106.0806,47.28,47,0,8.34
6050066,la ronge,CA,1644099875,55.1001,-105.2842,-5.55,65,100,4.61
2647356,hastings,GB,1644099875,50.8552,0.5729,51.39,82,100,33.22
866055,priladozhskiy,RU,1644099875,59.85,31.4833,27.63,94,100,10.58
3450083,santa maria,BR,1644099876,-29.6842,-53.8069,81.7,78,20,4.61
2400547,gamba,GA,1644099876,-2.65,10.0,76.41,86,39,5.57
1622318,waingapu,ID,1644099802,-9.6567,120.2641,78.3,88,99,6.22
172515,abu samrah,SY,1644099876,35.3029,37.1841,43.23,83,21,6.22
2219235,awbari,LY,1644099877,26.5921,12.7805,53.47,30,2,7.85
2980335,sainte-savine,FR,1644099877,48.2964,4.0464,40.98,87,0,12.66
1636308,manokwari,ID,1644099735,-0.8667,134.0833,77.99,76,100,3.44
3828545,san jose del guaviare,CO,1644099878,2.5729,-72.6459,84.4,56,84,2.75
3381538,grand-santi,GF,1644099868,4.25,-54.3833,73.6,98,60,3.51
2176639,batemans bay,AU,1644099514,-35.7167,150.1833,66.9,77,100,9.35
3141667,roald,NO,1644099878,62.5833,6.1333,39.34,70,75,18.41
3190813,sisak,HR,1644099878,45.4661,16.3783,39.18,83,94,1.57
1276574,bela,IN,1644099879,25.9333,81.9833,48.99,85,0,3.42
3521108,progreso,MX,1644099879,21.2833,-89.6667,73.51,74,71,17.98
1181065,chitral,PK,1644099879,35.8462,71.7858,34.79,72,100,3.29
6111696,port-cartier,CA,1644099880,50.0334,-66.8654,3.74,84,29,7.47
245785,abeche,TD,1644099880,13.8292,20.8324,65.44,16,1,14.61
1650232,banjar,ID,1644099880,-8.19,114.9675,80.46,88,96,2.93
365742,torit,SS,1644099881,4.4133,32.5678,82.06,27,100,2.17
3395458,maragogi,BR,1644099452,-9.0122,-35.2225,79.3,65,68,10.45
3416888,grindavik,IS,1644099448,63.8424,-22.4338,25.27,80,75,4.61
2186111,ngunguru,NZ,1644099881,-35.6167,174.5,76.15,97,100,12.71
2980080,saint-francois,FR,1644099590,46.4154,3.9054,36.41,93,0,3.44
1863997,fukue,JP,1644099881,32.6881,128.8419,42.12,60,100,26.37
866062,iskateley,RU,1644099882,67.6803,53.1512,-0.13,95,96,11.74
1214658,lhokseumawe,ID,1644099882,5.1801,97.1507,75.76,87,81,5.14
4968234,jay,US,1644099784,44.5039,-70.2162,15.58,69,10,5.01
6254930,palestine,PS,1644099878,31.9216,35.2033,44.94,96,54,8.01
1812256,dongsheng,CN,1644099883,39.8161,109.9776,12.07,47,73,3.49
244878,biltine,TD,1644099883,14.5333,20.9167,63.81,17,1,18.39
2146108,traralgon,AU,1644099883,-38.1833,146.5333,66.85,70,23,6.91
3401845,conceicao do araguaia,BR,1644099735,-8.2578,-49.2647,78.04,89,61,4.45
2246451,saint-louis,SN,1644099884,16.3333,-15.0,76.64,9,0,10.0
3178137,copparo,IT,1644099884,44.893,11.8249,41.67,92,1,1.41
1685422,sulangan,PH,1644099884,11.1373,123.7228,80.17,73,75,18.75
2119283,zyryanka,RU,1644099885,65.75,150.85,-41.01,100,52,2.57
689157,volodarka,UA,1644099885,49.5248,29.9122,32.23,83,100,11.61
4032420,neiafu,TO,1644099885,-18.65,-173.9833,75.88,100,100,5.75
1715335,davila,PH,1644099886,18.4726,120.5763,69.78,79,42,23.29
1627185,sijunjung,ID,1644099886,-0.6876,100.9537,71.29,99,100,1.57
2381972,adrar,MR,1644099886,20.5022,-10.0711,68.22,7,0,9.71
3984997,san quintin,MX,1644099593,30.4833,-115.95,63.0,30,0,9.24
2129868,iwanai,JP,1644099887,42.9744,140.5089,23.88,88,100,8.95
2231564,fontem,CM,1644099887,5.4685,9.8818,70.29,55,33,1.1
3177219,fano,IT,1644099887,43.8204,13.0121,47.93,86,32,4.94
2035836,manzhouli,CN,1644099888,49.6,117.4333,-6.59,96,91,7.31
1490256,talnakh,RU,1644099888,69.4865,88.3972,-17.84,100,99,2.71
3691954,sechura,PE,1644099889,-5.5569,-80.8222,81.23,55,15,18.41
3391889,pitimbu,BR,1644099592,-7.4706,-34.8086,79.39,68,40,11.59
3402648,carutapera,BR,1644099889,-1.195,-46.02,75.49,94,100,7.09
3667244,tesalia,CO,1644099889,2.4859,-75.7292,78.98,73,63,3.44
3146487,raudeberg,NO,1644099374,61.9875,5.1352,38.07,92,100,8.99
5044290,saint anthony,US,1644099890,45.0205,-93.218,25.14,63,0,5.01
1648186,bontang,ID,1644099890,0.1333,117.5,76.41,90,100,7.27
3697441,el alto,PE,1644099890,-4.2714,-81.2147,73.22,71,19,12.59
3408368,acarau,BR,1644099891,-2.8856,-40.12,79.56,79,19,11.61
3470137,belmonte,BR,1644099891,-15.8631,-38.8828,73.9,85,77,7.56
2630299,hofn,IS,1644099891,64.2539,-15.2082,27.19,61,72,11.83
5117949,freeport,US,1644099758,40.6576,-73.5832,27.18,60,75,8.99
2122104,petropavlovsk-kamchatskiy,RU,1644099892,53.0452,158.6483,19.99,58,75,11.18
1165789,sehwan,PK,1644099892,26.4279,67.863,53.42,25,0,5.26
2620279,hirtshals,DK,1644099893,57.5881,9.9592,43.86,88,100,27.47
3579925,saint-georges,GD,1644099893,12.0564,-61.7485,80.28,74,20,18.41
1632694,pangkalanbuun,ID,1644099893,-2.6833,111.6167,73.27,97,100,2.33
1106677,bambous virieux,MU,1644099376,-20.3428,57.7575,79.21,89,40,11.5
303873,nazilli,TR,1644099894,37.9163,28.3223,41.86,64,55,0.72
2562247,marsaxlokk,MT,1644099727,35.8419,14.5431,57.07,94,0,6.91
925789,mulanje,MW,1644099894,-16.0316,35.5,68.59,96,92,3.56
3141310,rorvik,NO,1644099894,64.8621,11.2373,35.11,71,88,21.18
1789289,dayong,CN,1644099374,25.0209,118.2898,53.28,81,98,2.95
1633034,palu,ID,1644099895,-0.8917,119.8707,75.56,94,100,3.18
6324729,halifax,CA,1644099827,44.6453,-63.5724,18.48,87,100,5.01
2121025,srednekolymsk,RU,1644099523,67.45,153.6833,-39.62,99,36,2.55
1626542,sorong,ID,1644099306,-0.8833,131.25,80.55,82,100,12.77
3929611,san jeronimo,PE,1644099895,-11.9472,-75.2829,59.72,63,96,2.59
490914,solomenskoye,RU,1644099896,44.2167,44.3528,28.78,72,67,10.45
5384471,porterville,US,1644099799,36.0652,-119.0168,66.76,36,0,3.8
5853992,wahiawa,US,1644099896,21.5028,-158.0236,77.32,70,75,5.75
4036284,alofi,NU,1644099897,-19.0595,-169.9187,80.49,89,98,8.05
3356832,henties bay,NA,1644099897,-22.116,14.2845,66.85,81,23,4.16
5866063,kenai,US,1644099674,60.5544,-151.2583,32.09,90,0,6.91
2171722,charters towers,AU,1644099897,-20.1,146.2667,74.75,67,1,11.25
1337613,kulhudhuffushi,MV,1644099898,6.6221,73.07,79.63,70,14,5.88
2738381,lata,PT,1644099891,40.1629,-8.3327,49.06,78,0,4.0
305681,kumluca,TR,1644099898,36.3703,30.2869,41.68,64,2,6.26
3838859,rio gallegos,AR,1644099898,-51.6226,-69.2181,69.85,37,40,25.32
1489822,teguldet,RU,1644099871,57.3064,88.1667,15.84,91,100,6.15
370457,maridi,SS,1644099899,4.9158,29.4742,70.81,23,35,4.07
